nominal,data,curs
1,11.04.2024,"12,8730"
1,10.04.2024,"12,8004"
1,09.04.2024,"12,7696"
1,06.04.2024,"12,7602"
1,05.04.2024,"12,7143"
1,04.04.2024,"12,7145"
1,03.04.2024,"12,7211"
1,02.04.2024,"12,6872"
1,30.03.2024,"12,6710"
1,29.03.2024,"12,6979"
1,28.03.2024,"12,7477"
1,27.03.2024,"12,7844"
1,26.03.2024,"12,7893"
1,23.03.2024,"12,7445"
1,22.03.2024,"12,7519"
1,21.03.2024,"12,8337"
1,20.03.2024,"12,7729"
1,19.03.2024,"12,7501"
1,16.03.2024,"12,7328"
1,15.03.2024,"12,7151"
1,14.03.2024,"12,7041"
1,13.03.2024,"12,6440"
1,12.03.2024,"12,5938"
1,08.03.2024,"12,5756"
1,07.03.2024,"12,5061"
1,06.03.2024,"12,6180"
1,05.03.2024,"12,6478"
1,02.03.2024,"12,6316"
1,01.03.2024,"12,5675"
1,29.02.2024,"12,7085"
1,28.02.2024,"12,7357"
1,27.02.2024,"12,7809"
1,23.02.2024,"12,7951"
1,22.02.2024,"12,8039"
1,21.02.2024,"12,7970"
1,20.02.2024,"12,7662"
1,17.02.2024,"12,7418"
1,16.02.2024,"12,6566"
1,15.02.2024,"12,5833"
1,14.02.2024,"12,5814"
1,13.02.2024,"12,5526"
1,10.02.2024,"12,5407"
1,09.02.2024,"12,6352"
1,08.02.2024,"12,6484"
1,07.02.2024,"12,5926"
1,06.02.2024,"12,6335"
1,03.02.2024,"12,6002"
1,02.02.2024,"12,5357"
1,01.02.2024,"12,4580"
1,31.01.2024,"12,4066"
1,30.01.2024,"12,4490"
1,27.01.2024,"12,4375"
1,26.01.2024,"12,3270"
1,25.01.2024,"12,2887"
1,24.01.2024,"12,2274"
1,23.01.2024,"12,1803"
1,20.01.2024,"12,2706"
1,19.01.2024,"12,2490"
1,18.01.2024,"12,1935"
1,17.01.2024,"12,1217"
1,16.01.2024,"12,1520"
1,13.01.2024,"12,2428"
1,12.01.2024,"12,3630"
1,11.01.2024,"12,4305"
1,10.01.2024,"12,5861"
1,30.12.2023,"12,5762"
1,29.12.2023,"12,6749"
1,28.12.2023,"12,8011"
1,27.12.2023,"12,7937"
1,26.12.2023,"12,8379"
1,23.12.2023,"12,8598"
1,22.12.2023,"12,8124"
1,21.12.2023,"12,6577"
1,20.12.2023,"12,5790"
1,19.12.2023,"12,6578"
1,16.12.2023,"12,6091"
1,15.12.2023,"12,5457"
1,14.12.2023,"12,4993"
1,13.12.2023,"12,5636"
1,12.12.2023,"12,6503"
1,09.12.2023,"12,7893"
1,08.12.2023,"12,9220"
1,07.12.2023,"12,9511"
1,06.12.2023,"12,8073"
1,05.12.2023,"12,6897"
1,02.12.2023,"12,5479"
1,01.12.2023,"12,3927"
1,30.11.2023,"12,4527"
1,29.11.2023,"12,3685"
1,28.11.2023,"12,3842"
1,25.11.2023,"12,3949"
1,24.11.2023,"12,3225"
1,23.11.2023,"12,3026"
1,22.11.2023,"12,3009"
1,21.11.2023,"12,3230"
1,18.11.2023,"12,3104"
1,17.11.2023,"12,2479"
1,16.11.2023,"12,3348"
1,15.11.2023,"12,4948"
1,14.11.2023,"12,6122"
1,11.11.2023,"12,5979"
1,10.11.2023,"12,5998"
1,09.11.2023,"12,6630"
1,08.11.2023,"12,6656"
1,04.11.2023,"12,6911"
1,03.11.2023,"12,7042"
1,02.11.2023,"12,7052"
1,01.11.2023,"12,5339"
1,31.10.2023,"12,7071"
1,28.10.2023,"12,7122"
1,27.10.2023,"12,7507"
1,26.10.2023,"12,7084"
1,25.10.2023,"12,7660"
1,24.10.2023,"12,9219"
1,21.10.2023,"13,0688"
1,20.10.2023,"13,2533"
1,19.10.2023,"13,2881"
1,18.10.2023,"13,2855"
1,17.10.2023,"13,2893"
1,14.10.2023,"13,3026"
1,13.10.2023,"13,2840"
1,12.10.2023,"13,6982"
1,11.10.2023,"13,6821"
1,10.10.2023,"13,8926"
1,07.10.2023,"13,7373"
1,06.10.2023,"13,6183"
1,05.10.2023,"13,5779"
1,04.10.2023,"13,5556"
1,03.10.2023,"13,4955"
1,30.09.2023,"13,3587"
1,29.09.2023,"13,2753"
1,28.09.2023,"13,1852"
1,27.09.2023,"13,1504"
1,26.09.2023,"13,1394"
1,23.09.2023,"13,1414"
1,22.09.2023,"13,1335"
1,21.09.2023,"13,2097"
1,20.09.2023,"13,1695"
1,19.09.2023,"13,2387"
1,16.09.2023,"13,2672"
1,15.09.2023,"13,1931"
1,14.09.2023,"13,1735"
1,13.09.2023,"12,9522"
1,12.09.2023,"13,1975"
1,09.09.2023,"13,3135"
1,08.09.2023,"13,3787"
1,07.09.2023,"13,3749"
1,06.09.2023,"13,3402"
1,05.09.2023,"13,2861"
1,02.09.2023,"13,2479"
1,01.09.2023,"13,1943"
1,31.08.2023,"13,1311"
1,30.08.2023,"13,1096"
1,29.08.2023,"13,0550"
1,26.08.2023,"12,9720"
1,25.08.2023,"12,9407"
1,24.08.2023,"12,9215"
1,23.08.2023,"12,8734"
1,22.08.2023,"12,8620"
1,19.08.2023,"12,7545"
1,18.08.2023,"12,7875"
1,17.08.2023,"13,2065"
1,16.08.2023,"13,3227"
1,15.08.2023,"13,8741"
1,12.08.2023,"13,5351"
1,11.08.2023,"13,4590"
1,10.08.2023,"13,4741"
1,09.08.2023,"13,2770"
1,08.08.2023,"13,4100"
1,05.08.2023,"13,1755"
1,04.08.2023,"13,0395"
1,03.08.2023,"12,9223"
1,02.08.2023,"12,7855"
1,01.08.2023,"12,7949"
1,29.07.2023,"12,6891"
1,28.07.2023,"12,5897"
1,27.07.2023,"12,5766"
1,26.07.2023,"12,5988"
1,25.07.2023,"12,5536"
1,22.07.2023,"12,5784"
1,21.07.2023,"12,6455"
1,20.07.2023,"12,6303"
1,19.07.2023,"12,6351"
1,18.07.2023,"12,5927"
1,15.07.2023,"12,6072"
1,14.07.2023,"12,5810"
1,13.07.2023,"12,5829"
1,12.07.2023,"12,5491"
1,11.07.2023,"12,6231"
1,08.07.2023,"12,6377"
1,07.07.2023,"12,7551"
1,06.07.2023,"12,4484"
1,05.07.2023,"12,3722"
1,04.07.2023,"12,2923"
1,01.07.2023,"12,1588"
1,30.06.2023,"11,9894"
1,29.06.2023,"11,7958"
1,28.06.2023,"11,7680"
1,27.06.2023,"11,6875"
1,24.06.2023,"11,6455"
1,23.06.2023,"11,6221"
1,22.06.2023,"11,7059"
1,21.06.2023,"11,7255"
1,20.06.2023,"11,7153"
1,17.06.2023,"11,7330"
1,16.06.2023,"11,7356"
1,15.06.2023,"11,7626"
1,14.06.2023,"11,6681"
1,10.06.2023,"11,5716"
1,09.06.2023,"11,4896"
1,08.06.2023,"11,4163"
1,07.06.2023,"11,3892"
1,06.06.2023,"11,4150"
1,03.06.2023,"11,4139"
1,02.06.2023,"11,3629"
1,01.06.2023,"11,3697"
1,31.05.2023,"11,3615"
1,30.05.2023,"11,2901"
1,27.05.2023,"11,3044"
1,26.05.2023,"11,2816"
1,25.05.2023,"11,3243"
1,24.05.2023,"11,3504"
1,23.05.2023,"11,3499"
1,20.05.2023,"11,3660"
1,19.05.2023,"11,3554"
1,18.05.2023,"11,5124"
1,17.05.2023,"11,4640"
1,16.05.2023,"11,3467"
1,13.05.2023,"11,0844"
1,12.05.2023,"10,9119"
1,11.05.2023,"11,0390"
1,06.05.2023,"11,1158"
1,05.05.2023,"11,3488"
1,04.05.2023,"11,4456"
1,03.05.2023,"11,4884"
1,29.04.2023,"11,5659"
1,28.04.2023,"11,7609"
1,27.04.2023,"11,7626"
1,26.04.2023,"11,7664"
1,25.04.2023,"11,7700"
1,22.04.2023,"11,8111"
1,21.04.2023,"11,8470"
1,20.04.2023,"11,8178"
1,19.04.2023,"11,8482"
1,18.04.2023,"11,8520"
1,15.04.2023,"11,8803"
1,14.04.2023,"11,8566"
1,13.04.2023,"11,9142"
1,12.04.2023,"11,9248"
1,11.04.2023,"11,8746"
1,08.04.2023,"11,9582"
1,07.04.2023,"11,7039"
1,06.04.2023,"11,5445"
1,05.04.2023,"11,5308"
1,04.04.2023,"11,3028"
1,01.04.2023,"11,2411"
1,31.03.2023,"11,1847"
1,30.03.2023,"11,1622"
1,29.03.2023,"11,1127"
1,28.03.2023,"11,1098"
1,25.03.2023,"11,1146"
1,24.03.2023,"11,1662"
1,23.03.2023,"11,1547"
1,22.03.2023,"11,1652"
1,21.03.2023,"11,2057"
1,18.03.2023,"11,1226"
1,17.03.2023,"11,0485"
1,16.03.2023,"10,9704"
1,15.03.2023,"10,9296"
1,14.03.2023,"10,9313"
1,11.03.2023,"10,8995"
1,10.03.2023,"10,8623"
1,08.03.2023,"10,8672"
1,07.03.2023,"10,8754"
1,04.03.2023,"10,9137"
1,03.03.2023,"10,9089"
1,02.03.2023,"10,9077"
1,01.03.2023,"10,7467"
1,28.02.2023,"10,7928"
1,23.02.2023,"10,8398"
1,22.02.2023,"10,8562"
1,21.02.2023,"10,7797"
1,18.02.2023,"10,8409"
1,17.02.2023,"10,8855"
1,16.02.2023,"10,8473"
1,15.02.2023,"10,8227"
1,14.02.2023,"10,7717"
1,11.02.2023,"10,6916"
1,10.02.2023,"10,7524"
1,09.02.2023,"10,5391"
1,08.02.2023,"10,4331"
1,07.02.2023,"10,3815"
1,04.02.2023,"10,4217"
1,03.02.2023,"10,4037"
1,02.02.2023,"10,3905"
1,01.02.2023,"10,4259"
1,31.01.2023,"10,3077"
1,28.01.2023,"10,2525"
1,27.01.2023,"10,2491"
1,26.01.2023,"10,1479"
1,25.01.2023,"10,1110"
1,24.01.2023,"10,1125"
1,21.01.2023,"10,1227"
1,20.01.2023,"10,1320"
1,19.01.2023,"10,1751"
1,18.01.2023,"10,1146"
1,17.01.2023,"10,1368"
1,14.01.2023,"10,0307"
1,13.01.2023,"10,0016"
1,12.01.2023,"10,1396"
1,11.01.2023,"10,2200"
1,10.01.2023,"10,2867"
10,31.12.2022,"98,9492"
1,30.12.2022,"10,1306"
1,29.12.2022,"10,1469"
10,28.12.2022,"99,4575"
10,27.12.2022,"97,3334"
10,24.12.2022,"97,5884"
1,23.12.2022,"10,2600"
1,22.12.2022,"10,0836"
10,21.12.2022,"98,7901"
10,20.12.2022,"94,9964"
10,17.12.2022,"92,4382"
10,16.12.2022,"92,0786"
10,15.12.2022,"91,0864"
10,14.12.2022,"90,3731"
10,13.12.2022,"89,8436"
10,10.12.2022,"89,6236"
10,09.12.2022,"89,7431"
10,08.12.2022,"89,9043"
10,07.12.2022,"89,6835"
10,06.12.2022,"89,3117"
10,03.12.2022,"87,8395"
10,02.12.2022,"86,3709"
10,01.12.2022,"85,3746"
10,30.11.2022,"84,8798"
10,29.11.2022,"84,1256"
10,26.11.2022,"84,2448"
10,25.11.2022,"84,3800"
10,24.11.2022,"84,3616"
10,23.11.2022,"84,7222"
10,22.11.2022,"84,7557"
10,19.11.2022,"84,7201"
10,18.11.2022,"84,4679"
10,17.11.2022,"85,0026"
10,16.11.2022,"85,3691"
10,15.11.2022,"85,4248"
10,12.11.2022,"84,4637"
10,11.11.2022,"84,0456"
10,10.11.2022,"83,9724"
10,09.11.2022,"83,6997"
10,08.11.2022,"84,3154"
10,04.11.2022,"84,3037"
10,03.11.2022,"84,2847"
10,02.11.2022,"84,0548"
10,01.11.2022,"83,9469"
10,29.10.2022,"84,3159"
10,28.10.2022,"84,3967"
10,27.10.2022,"84,7845"
10,26.10.2022,"83,2416"
10,25.10.2022,"83,2169"
10,22.10.2022,"83,7320"
10,21.10.2022,"84,5185"
10,20.10.2022,"84,5711"
10,19.10.2022,"85,0975"
10,18.10.2022,"85,2304"
10,15.10.2022,"86,9152"
10,14.10.2022,"87,0486"
10,13.10.2022,"86,6980"
10,12.10.2022,"87,5241"
10,11.10.2022,"86,1548"
10,08.10.2022,"85,9359"
10,07.10.2022,"85,9078"
10,06.10.2022,"83,6370"
10,05.10.2022,"81,8230"
10,04.10.2022,"81,3315"
10,01.10.2022,"81,5532"
10,30.09.2022,"79,8495"
10,29.09.2022,"80,7200"
10,28.09.2022,"81,0556"
10,27.09.2022,"80,9047"
10,24.09.2022,"81,5329"
10,23.09.2022,"84,3825"
10,22.09.2022,"86,0242"
10,21.09.2022,"85,4169"
10,20.09.2022,"85,5472"
10,17.09.2022,"85,4611"
10,16.09.2022,"85,4232"
10,15.09.2022,"85,6771"
10,14.09.2022,"86,6164"
10,13.09.2022,"87,2525"
10,10.09.2022,"87,3512"
10,09.09.2022,"87,3741"
10,08.09.2022,"87,5650"
10,07.09.2022,"87,4706"
10,06.09.2022,"87,8418"
10,03.09.2022,"87,4365"
10,02.09.2022,"87,2835"
10,01.09.2022,"87,2611"
10,31.08.2022,"87,3830"
10,30.08.2022,"87,2167"
10,27.08.2022,"87,4478"
10,26.08.2022,"87,1936"
10,25.08.2022,"87,3526"
10,24.08.2022,"87,1738"
10,23.08.2022,"87,1277"
10,20.08.2022,"86,5830"
10,19.08.2022,"88,2740"
10,18.08.2022,"89,5099"
10,17.08.2022,"90,1556"
10,16.08.2022,"90,4515"
10,13.08.2022,"90,3978"
10,12.08.2022,"90,0583"
10,11.08.2022,"89,5251"
10,10.08.2022,"89,5342"
10,09.08.2022,"89,6130"
10,06.08.2022,"89,6876"
10,05.08.2022,"89,3362"
10,04.08.2022,"89,4465"
10,03.08.2022,"89,5175"
10,02.08.2022,"92,8229"
10,30.07.2022,"92,1636"
10,29.07.2022,"90,4549"
10,28.07.2022,"90,4128"
10,27.07.2022,"87,8717"
10,26.07.2022,"86,3099"
10,23.07.2022,"85,8282"
10,22.07.2022,"83,9854"
10,21.07.2022,"81,6011"
10,20.07.2022,"82,5787"
10,19.07.2022,"84,2641"
10,16.07.2022,"85,7233"
10,15.07.2022,"86,3954"
10,14.07.2022,"87,2451"
10,13.07.2022,"87,9476"
10,12.07.2022,"92,1024"
10,09.07.2022,"92,8268"
10,08.07.2022,"95,9366"
10,07.07.2022,"95,5793"
10,06.07.2022,"89,4609"
10,05.07.2022,"87,1399"
10,02.07.2022,"85,9418"
10,01.07.2022,"82,8897"
10,30.06.2022,"76,9846"
10,29.06.2022,"79,7616"
10,28.06.2022,"80,4837"
10,25.06.2022,"80,1826"
10,24.06.2022,"80,0483"
10,23.06.2022,"80,2259"
10,22.06.2022,"82,6992"
10,21.06.2022,"84,7402"
10,18.06.2022,"85,5776"
10,17.06.2022,"85,5449"
10,16.06.2022,"85,4161"
10,15.06.2022,"86,0514"
10,11.06.2022,"88,9792"
10,10.06.2022,"90,8111"
10,09.06.2022,"92,6609"
10,08.06.2022,"93,0036"
10,07.06.2022,"93,0979"
10,04.06.2022,"94,1664"
10,03.06.2022,"93,5701"
10,02.06.2022,"93,7092"
10,01.06.2022,"94,0696"
10,31.05.2022,"95,6025"
1,28.05.2022,"10,0616"
10,27.05.2022,"94,7641"
10,26.05.2022,"85,9020"
10,25.05.2022,"87,0648"
10,24.05.2022,"87,9854"
10,21.05.2022,"88,8032"
10,20.05.2022,"92,3950"
10,19.05.2022,"94,5947"
10,18.05.2022,"94,4705"
10,17.05.2022,"93,6231"
10,14.05.2022,"93,6542"
10,13.05.2022,"96,9050"
1,12.05.2022,"10,2029"
1,07.05.2022,"10,0352"
10,06.05.2022,"99,9646"
1,05.05.2022,"10,4877"
1,30.04.2022,"10,8518"
1,29.04.2022,"10,9613"
1,28.04.2022,"11,1223"
1,27.04.2022,"11,1576"
1,26.04.2022,"11,2289"
1,23.04.2022,"11,3057"
1,22.04.2022,"11,6350"
1,21.04.2022,"12,0155"
1,20.04.2022,"12,3602"
1,19.04.2022,"12,4818"
1,16.04.2022,"12,5630"
1,15.04.2022,"12,7499"
1,14.04.2022,"12,5374"
1,13.04.2022,"12,5043"
1,12.04.2022,"12,4234"
1,09.04.2022,"11,7611"
1,08.04.2022,"11,9862"
1,07.04.2022,"12,9838"
1,06.04.2022,"13,0993"
1,05.04.2022,"13,1372"
1,02.04.2022,"13,1111"
1,01.04.2022,"13,1569"
1,31.03.2022,"13,2388"
1,30.03.2022,"13,5550"
1,29.03.2022,"14,7104"
1,26.03.2022,"15,0310"
1,25.03.2022,"15,0771"
1,24.03.2022,"16,1891"
1,23.03.2022,"16,3582"
1,22.03.2022,"16,4716"
1,19.03.2022,"16,3332"
1,18.03.2022,"16,5039"
1,17.03.2022,"17,0155"
1,16.03.2022,"17,4743"
1,15.03.2022,"18,2218"
1,12.03.2022,"18,4678"
1,11.03.2022,"19,0415"
1,10.03.2022,"18,3719"
1,06.03.2022,"16,7425"
1,05.03.2022,"16,7449"
1,04.03.2022,"17,6869"
1,03.03.2022,"16,3599"
1,02.03.2022,"14,5340"
1,01.03.2022,"14,8243"
1,26.02.2022,"13,2325"
1,25.02.2022,"13,7485"
1,23.02.2022,"12,6927"
1,22.02.2022,"12,1208"
1,19.02.2022,"11,9751"
1,18.02.2022,"11,9516"
1,17.02.2022,"11,8410"
1,16.02.2022,"11,9988"
1,15.02.2022,"12,0416"
1,12.02.2022,"11,7915"
1,11.02.2022,"11,7502"
1,10.02.2022,"11,7592"
1,09.02.2022,"11,8243"
1,08.02.2022,"11,9028"
1,05.02.2022,"11,9558"
1,04.02.2022,"12,0500"
1,03.02.2022,"12,0240"
1,02.02.2022,"12,1255"
1,01.02.2022,"12,1789"
1,29.01.2022,"12,2258"
1,28.01.2022,"12,4054"
1,27.01.2022,"12,4864"
1,26.01.2022,"12,4324"
1,25.01.2022,"12,2190"
1,22.01.2022,"12,0972"
1,21.01.2022,"12,0520"
1,20.01.2022,"12,1011"
1,19.01.2022,"12,0180"
1,18.01.2022,"11,9798"
1,15.01.2022,"11,9457"
1,14.01.2022,"11,7246"
1,13.01.2022,"11,7088"
1,12.01.2022,"11,7446"
1,11.01.2022,"11,7907"
1,31.12.2021,"11,6503"
1,30.12.2021,"11,5599"
1,29.12.2021,"11,5353"
1,28.12.2021,"11,4924"
1,25.12.2021,"11,4907"
1,24.12.2021,"11,5162"
1,23.12.2021,"11,5796"
1,22.12.2021,"11,5884"
1,21.12.2021,"11,6482"
1,18.12.2021,"11,5678"
1,17.12.2021,"11,5525"
1,16.12.2021,"11,6029"
1,15.12.2021,"11,5466"
1,14.12.2021,"11,5360"
1,11.12.2021,"11,5542"
1,10.12.2021,"11,6000"
1,09.12.2021,"11,6220"
1,08.12.2021,"11,6426"
1,07.12.2021,"11,5622"
1,04.12.2021,"11,5780"
1,03.12.2021,"11,6213"
1,02.12.2021,"11,6128"
1,01.12.2021,"11,7547"
1,30.11.2021,"11,7482"
1,27.11.2021,"11,8266"
1,26.11.2021,"11,6758"
1,25.11.2021,"11,6427"
1,24.11.2021,"11,7212"
1,23.11.2021,"11,5175"
1,20.11.2021,"11,4016"
1,19.11.2021,"11,3773"
1,18.11.2021,"11,4108"
1,17.11.2021,"11,3768"
1,16.11.2021,"11,3267"
1,13.11.2021,"11,2369"
1,12.11.2021,"11,1158"
1,11.11.2021,"11,0601"
1,10.11.2021,"11,1465"
1,09.11.2021,"11,1595"
1,04.11.2021,"11,1745"
1,03.11.2021,"11,1704"
1,02.11.2021,"11,1010"
1,30.10.2021,"11,0188"
1,29.10.2021,"11,0194"
1,28.10.2021,"10,9188"
1,27.10.2021,"10,8993"
1,26.10.2021,"10,9908"
1,23.10.2021,"11,0890"
1,22.10.2021,"11,0947"
1,21.10.2021,"11,1139"
1,20.10.2021,"11,0871"
1,19.10.2021,"11,0619"
1,16.10.2021,"11,0802"
1,15.10.2021,"11,1569"
1,14.10.2021,"11,1490"
1,13.10.2021,"11,1325"
1,12.10.2021,"11,1281"
1,09.10.2021,"11,1625"
1,08.10.2021,"11,2128"
1,07.10.2021,"11,2566"
1,06.10.2021,"11,2567"
1,05.10.2021,"11,3118"
1,02.10.2021,"11,3114"
1,01.10.2021,"11,2442"
1,30.09.2021,"11,2494"
1,29.09.2021,"11,2263"
1,28.09.2021,"11,2449"
1,25.09.2021,"11,2940"
1,24.09.2021,"11,2584"
1,23.09.2021,"11,2670"
1,22.09.2021,"11,3213"
1,21.09.2021,"11,3406"
1,18.09.2021,"11,2456"
1,17.09.2021,"11,2391"
1,16.09.2021,"11,3198"
1,15.09.2021,"11,2857"
1,14.09.2021,"11,3230"
1,11.09.2021,"11,2957"
1,10.09.2021,"11,3248"
1,09.09.2021,"11,3651"
1,08.09.2021,"11,3285"
1,07.09.2021,"11,3040"
1,04.09.2021,"11,2837"
1,03.09.2021,"11,2747"
